        4	2024-05-07 09:10:01	1	0	16	0
        5	2024-05-07 09:19:22	1	0	1	0
        1	2024-05-07 09:39:37	1	0	1	0
       19	2024-05-07 09:40:47	1	0	1	0
        2	2024-05-07 10:02:22	1	0	16	0
       20	2024-05-07 15:12:03	1	0	16	0
       20	2024-05-07 15:12:05	1	0	16	0
       13	2024-05-07 17:03:51	1	0	1	0
       12	2024-05-07 18:06:50	1	1	1	0
        2	2024-05-07 18:09:51	1	1	1	0
        6	2024-05-07 18:10:04	1	1	1	0
       16	2024-05-07 18:10:10	1	1	1	0
        5	2024-05-07 18:10:13	1	1	1	0
        1	2024-05-07 18:10:25	1	1	1	0
        3	2024-05-07 18:10:29	1	1	1	0
       20	2024-05-07 18:14:27	1	1	16	0
       20	2024-05-07 18:14:29	1	1	16	0
        9	2024-05-07 18:14:42	1	1	16	0
        8	2024-05-07 18:14:51	1	1	16	0
       10	2024-05-07 18:15:01	1	1	1	0
       13	2024-05-08 07:57:19	1	1	1	0
       16	2024-05-08 08:22:14	1	0	1	0
        2	2024-05-08 08:42:52	1	0	1	0
        3	2024-05-08 08:57:13	1	0	1	0
        6	2024-05-08 09:02:52	1	0	1	0
        5	2024-05-08 09:14:13	1	0	1	0
        9	2024-05-08 09:27:05	1	0	16	0
        9	2024-05-08 09:27:07	1	0	16	0
        1	2024-05-08 09:47:20	1	0	1	0
        1	2024-05-08 09:47:23	1	0	1	0
       20	2024-05-08 10:33:35	1	0	16	0
       20	2024-05-08 10:33:37	1	0	16	0
       10	2024-05-08 14:19:44	1	0	1	0
       13	2024-05-08 17:17:28	1	0	1	0
       16	2024-05-08 18:39:36	1	1	1	0
        6	2024-05-08 18:39:43	1	1	1	0
        1	2024-05-08 18:43:18	1	1	1	0
        3	2024-05-08 18:46:18	1	1	1	0
        2	2024-05-08 19:54:11	1	1	1	0
       12	2024-05-08 19:54:23	1	1	1	0
        1	2024-05-09 09:20:20	1	1	1	0
        1	2024-05-09 09:20:28	1	0	1	0
       13	2024-05-13 07:44:04	1	0	1	0
       16	2024-05-13 08:37:20	1	0	1	0
        2	2024-05-13 08:42:51	1	0	1	0
        6	2024-05-13 08:55:42	1	0	1	0
        6	2024-05-13 08:55:45	1	0	1	0
       12	2024-05-13 09:05:57	1	0	1	0
       14	2024-05-13 09:08:46	1	0	1	0
       18	2024-05-13 09:08:58	1	0	1	0
        1	2024-05-13 09:27:23	1	0	1	0
       19	2024-05-13 09:46:21	1	0	1	0
        5	2024-05-13 10:16:07	1	0	1	0
        3	2024-05-13 13:52:02	1	0	1	0
       13	2024-05-13 17:29:22	1	0	1	0
       14	2024-05-13 18:07:33	1	1	1	0
       18	2024-05-13 18:07:41	1	1	1	0
       16	2024-05-13 18:07:47	1	1	1	0
       12	2024-05-13 18:19:10	1	1	1	0
        1	2024-05-13 18:26:21	1	1	1	0
        6	2024-05-13 18:26:26	1	1	1	0
        9	2024-05-13 18:52:30	1	1	16	0
        9	2024-05-13 18:52:32	1	1	16	0
        2	2024-05-13 19:02:16	1	1	1	0
        3	2024-05-13 19:02:19	1	1	1	0
        4	2024-05-14 07:06:37	1	1	1	0
        4	2024-05-14 07:06:47	1	0	1	0
       13	2024-05-14 07:46:35	1	0	16	0
       13	2024-05-14 07:46:37	1	0	1	0
       13	2024-05-14 07:46:38	1	0	16	0
       16	2024-05-14 08:24:06	1	0	1	0
       14	2024-05-14 08:41:21	1	0	1	0
        6	2024-05-14 09:05:42	1	0	1	0
       12	2024-05-14 09:05:49	1	0	1	0
        3	2024-05-14 09:09:22	1	0	1	0
        3	2024-05-14 09:09:24	1	0	1	0
        5	2024-05-14 09:16:37	1	0	1	0
        1	2024-05-14 09:17:17	1	0	1	0
        9	2024-05-14 09:20:53	1	0	16	0
        9	2024-05-14 09:20:55	1	0	16	0
       18	2024-05-14 09:26:57	1	0	1	0
       19	2024-05-14 09:41:31	1	0	1	0
       10	2024-05-14 09:58:59	1	0	1	0
       13	2024-05-14 17:05:31	1	0	1	0
        6	2024-05-14 18:11:11	1	1	1	0
        6	2024-05-14 18:11:19	1	1	1	0
       12	2024-05-14 18:13:28	1	1	1	0
        2	2024-05-14 18:14:42	1	1	1	0
       16	2024-05-14 18:14:57	1	1	1	0
        3	2024-05-14 18:15:40	1	1	1	0
        1	2024-05-14 18:21:27	1	1	1	0
        4	2024-05-14 18:48:13	1	1	1	0
        9	2024-05-14 19:00:48	1	1	16	0
        9	2024-05-14 19:00:50	1	1	16	0
       10	2024-05-14 19:00:52	1	1	1	0
       16	2024-05-15 08:24:29	1	0	1	0
        2	2024-05-15 08:27:44	1	0	1	0
        2	2024-05-15 08:27:50	1	0	1	0
        4	2024-05-15 08:32:01	1	0	1	0
       14	2024-05-15 08:32:40	1	0	1	0
        3	2024-05-15 08:40:21	1	0	1	0
        6	2024-05-15 09:13:00	1	0	1	0
       12	2024-05-15 09:29:34	1	0	1	0
        1	2024-05-15 09:33:03	1	0	1	0
        5	2024-05-15 09:46:04	1	0	1	0
        9	2024-05-15 09:56:07	1	0	16	0
        9	2024-05-15 09:56:09	1	0	16	0
        9	2024-05-15 14:32:39	1	1	1	0
        6	2024-05-15 18:02:08	1	1	1	0
       16	2024-05-15 18:03:46	1	1	1	0
       14	2024-05-15 18:08:34	1	1	1	0
        2	2024-05-15 18:09:07	1	1	1	0
        3	2024-05-15 18:09:33	1	1	16	0
        3	2024-05-15 18:09:35	1	1	16	0
       12	2024-05-15 18:10:24	1	1	1	0
        4	2024-05-15 18:18:05	1	1	1	0
        1	2024-05-15 18:25:28	1	1	1	0
       13	2024-05-16 07:45:56	1	1	1	0
       16	2024-05-16 08:17:02	1	0	1	0
       14	2024-05-16 08:23:12	1	0	1	0
        6	2024-05-16 08:40:13	1	0	1	0
       18	2024-05-16 09:13:43	1	0	1	0
        4	2024-05-16 09:16:53	1	0	1	0
       12	2024-05-16 09:41:13	1	0	1	0
       13	2024-05-16 16:58:52	1	0	1	0
       16	2024-05-16 17:54:50	1	1	1	0
        6	2024-05-16 17:55:14	1	1	1	0
       14	2024-05-16 17:55:22	1	1	1	0
       12	2024-05-16 17:59:52	1	1	1	0
        4	2024-05-16 18:00:02	1	1	1	0
       13	2024-05-17 07:24:45	1	1	1	0
       16	2024-05-17 07:56:24	1	0	1	0
       14	2024-05-17 08:38:50	1	0	1	0
        6	2024-05-17 09:05:20	1	0	1	0
       12	2024-05-17 09:30:05	1	0	1	0
       18	2024-05-17 09:32:43	1	0	1	0
        4	2024-05-17 09:46:37	1	0	1	0
       19	2024-05-17 09:55:40	1	0	1	0
       13	2024-05-17 16:53:59	1	0	1	0
       12	2024-05-17 17:13:50	1	1	1	0
       16	2024-05-17 17:52:04	1	1	1	0
       14	2024-05-17 17:52:11	1	1	1	0
        6	2024-05-17 17:52:15	1	1	1	0
        4	2024-05-17 17:52:23	1	1	1	0
       13	2024-05-20 07:50:21	1	1	1	0
       16	2024-05-20 08:40:32	1	0	1	0
       14	2024-05-20 08:41:40	1	0	1	0
        4	2024-05-20 08:51:32	1	0	1	0
       18	2024-05-20 08:56:58	1	0	1	0
        3	2024-05-20 08:59:49	1	0	16	0
        5	2024-05-20 09:21:04	1	0	1	0
        6	2024-05-20 09:22:13	1	0	1	0
        9	2024-05-20 09:32:05	1	0	16	0
        9	2024-05-20 09:32:07	1	0	16	0
       12	2024-05-20 09:32:12	1	0	1	0
       10	2024-05-20 10:18:56	1	0	1	0
       19	2024-05-20 10:25:59	1	0	1	0
        1	2024-05-20 10:41:12	1	0	1	0
       13	2024-05-20 17:06:51	1	0	1	0
       16	2024-05-20 17:47:38	1	1	1	0
        6	2024-05-20 17:47:53	1	1	1	0
        3	2024-05-20 17:47:57	1	1	1	0
       14	2024-05-20 17:48:00	1	1	1	0
       12	2024-05-20 18:01:29	1	1	16	0
       12	2024-05-20 18:01:31	1	1	16	0
        4	2024-05-20 18:08:23	1	1	16	0
        4	2024-05-20 18:08:26	1	1	16	0
        1	2024-05-20 18:27:28	1	1	1	0
       19	2024-05-20 18:52:22	1	1	1	0
        9	2024-05-20 19:11:43	1	1	16	0
        9	2024-05-20 19:11:45	1	1	16	0
       10	2024-05-20 19:11:48	1	1	1	0
       13	2024-05-21 07:49:46	1	1	1	0
       16	2024-05-21 08:15:53	1	0	1	0
       14	2024-05-21 08:23:09	1	0	1	0
        6	2024-05-21 08:42:44	1	0	1	0
        3	2024-05-21 08:52:41	1	0	1	0
       12	2024-05-21 09:00:29	1	0	16	0
       12	2024-05-21 09:00:32	1	0	16	0
       18	2024-05-21 09:00:41	1	0	1	0
        4	2024-05-21 09:08:01	1	0	1	0
        5	2024-05-21 09:13:00	1	0	1	0
        1	2024-05-21 09:24:51	1	0	1	0
        9	2024-05-21 09:28:36	1	0	1	0
       19	2024-05-21 09:39:27	1	0	1	0
       10	2024-05-21 10:12:29	1	0	1	0
       13	2024-05-21 17:10:13	1	1	1	0
       14	2024-05-21 17:40:02	1	1	1	0
        5	2024-05-21 17:55:39	1	1	1	0
       16	2024-05-21 18:07:21	1	1	1	0
        6	2024-05-21 18:07:25	1	1	1	0
        3	2024-05-21 18:07:52	1	1	0	0
       19	2024-05-21 18:07:59	1	1	1	0
        4	2024-05-21 18:08:22	1	1	16	0
        4	2024-05-21 18:08:24	1	1	16	0
       12	2024-05-21 18:08:31	1	1	16	0
        9	2024-05-21 19:38:56	1	1	1	0
       10	2024-05-21 19:39:26	1	1	1	0
       13	2024-05-22 07:48:07	1	1	1	0
       14	2024-05-22 08:21:15	1	1	1	0
       16	2024-05-22 08:34:24	1	0	1	0
        4	2024-05-22 08:49:13	1	0	1	0
        6	2024-05-22 08:53:13	1	0	1	0
        2	2024-05-22 09:16:36	1	0	1	0
        9	2024-05-22 09:16:42	1	0	16	0
        9	2024-05-22 09:16:44	1	0	16	0
        5	2024-05-22 09:22:03	1	0	1	0
       12	2024-05-22 09:22:12	1	0	16	0
        1	2024-05-22 09:27:24	1	0	1	0
       18	2024-05-22 09:34:48	1	0	1	0
       13	2024-05-22 15:59:52	1	0	1	0
       12	2024-05-22 18:01:19	1	1	16	0
       12	2024-05-22 18:01:21	1	1	16	0
        4	2024-05-22 18:05:22	1	1	1	0
       14	2024-05-22 18:23:07	1	1	1	0
        2	2024-05-22 18:23:31	1	1	1	0
        6	2024-05-22 18:23:38	1	1	1	0
       16	2024-05-22 18:23:46	1	1	1	0
        1	2024-05-22 18:24:25	1	1	1	0
        9	2024-05-22 19:21:38	1	1	16	0
        9	2024-05-22 19:21:41	1	1	16	0
       10	2024-05-22 19:21:49	1	1	1	0
       13	2024-05-27 07:41:25	1	1	16	0
       13	2024-05-27 07:41:47	1	1	1	0
       16	2024-05-27 08:09:07	1	0	1	0
        4	2024-05-27 08:18:13	1	0	1	0
       14	2024-05-27 08:31:38	1	0	1	0
        6	2024-05-27 08:34:13	1	0	1	0
       18	2024-05-27 08:34:59	1	0	1	0
        3	2024-05-27 08:38:19	1	0	1	0
        2	2024-05-27 08:56:09	1	0	1	0
        7	2024-05-27 09:11:48	1	0	1	0
        5	2024-05-27 09:11:54	1	0	1	0
       12	2024-05-27 09:14:20	1	0	1	0
       12	2024-05-27 09:14:22	1	0	16	0
       12	2024-05-27 09:14:23	1	0	1	0
        9	2024-05-27 09:17:39	1	0	16	0
        9	2024-05-27 09:17:41	1	0	16	0
        8	2024-05-27 09:22:52	1	0	1	0
       15	2024-05-27 09:24:48	1	0	1	0
       11	2024-05-27 09:46:21	1	0	1	0
       19	2024-05-27 09:46:32	1	0	1	0
        1	2024-05-27 10:02:46	1	0	1	0
       13	2024-05-27 17:14:24	1	0	1	0
        8	2024-05-27 17:59:04	1	1	1	0
        9	2024-05-27 18:01:41	1	1	16	0
        5	2024-05-27 18:14:41	1	1	1	0
       14	2024-05-27 18:17:28	1	1	1	0
        1	2024-05-27 18:17:41	1	1	1	0
        6	2024-05-27 18:17:45	1	1	1	0
        2	2024-05-27 18:17:49	1	1	1	0
        3	2024-05-27 18:18:14	1	1	1	0
       18	2024-05-27 18:18:19	1	1	1	0
       16	2024-05-27 18:18:23	1	1	1	0
        4	2024-05-27 18:33:51	1	1	1	0
        7	2024-05-27 18:38:24	1	1	1	0
       15	2024-05-27 18:38:33	1	1	1	0
       11	2024-05-27 18:58:45	1	1	1	0
       13	2024-05-28 07:31:51	1	1	1	0
       18	2024-05-28 08:05:03	1	1	1	0
       16	2024-05-28 08:32:36	1	0	1	0
        4	2024-05-28 08:36:41	1	0	1	0
        6	2024-05-28 08:38:07	1	0	1	0
        2	2024-05-28 08:44:56	1	0	1	0
        7	2024-05-28 09:05:43	1	0	1	0
        3	2024-05-28 09:09:07	1	0	1	0
        5	2024-05-28 09:11:37	1	0	1	0
       12	2024-05-28 09:11:44	1	0	16	0
       12	2024-05-28 09:11:46	1	0	16	0
        8	2024-05-28 09:14:39	1	0	16	0
        8	2024-05-28 09:14:40	1	0	1	0
        9	2024-05-28 09:16:56	1	0	16	0
        9	2024-05-28 09:16:58	1	0	16	0
       15	2024-05-28 09:19:28	1	0	1	0
        1	2024-05-28 09:31:45	1	0	1	0
       19	2024-05-28 10:08:06	1	0	1	0
       14	2024-05-28 10:31:23	1	0	1	0
       11	2024-05-28 11:23:08	1	0	1	0
       13	2024-05-28 17:13:57	1	1	1	0
        5	2024-05-28 17:52:01	1	1	1	0
        8	2024-05-28 17:53:46	1	1	1	0
        9	2024-05-28 18:02:20	1	1	16	0
        9	2024-05-28 18:02:22	1	1	16	0
       12	2024-05-28 18:08:09	1	1	16	0
       12	2024-05-28 18:08:11	1	1	16	0
        7	2024-05-28 18:17:38	1	1	1	0
       11	2024-05-28 18:17:42	1	1	1	0
       15	2024-05-28 18:17:46	1	1	1	0
        6	2024-05-28 18:21:13	1	1	1	0
        6	2024-05-28 18:21:19	1	1	1	0
       14	2024-05-28 18:21:24	1	1	1	0
        3	2024-05-28 18:21:28	1	1	1	0
       16	2024-05-28 18:21:32	1	1	1	0
        1	2024-05-28 18:32:36	1	1	1	0
       19	2024-05-28 18:32:39	1	1	1	0
        4	2024-05-28 20:37:21	1	1	1	0
       14	2024-05-29 07:19:26	1	1	1	0
       13	2024-05-29 07:37:22	1	1	1	0
       16	2024-05-29 08:11:48	1	0	1	0
        6	2024-05-29 08:33:45	1	0	1	0
        4	2024-05-29 08:51:11	1	0	16	0
        4	2024-05-29 08:51:13	1	0	1	0
        3	2024-05-29 08:52:11	1	0	1	0
        2	2024-05-29 08:58:40	1	0	1	0
        1	2024-05-29 09:14:03	1	0	1	0
       15	2024-05-29 09:17:27	1	0	1	0
        5	2024-05-29 09:17:32	1	0	1	0
       12	2024-05-29 09:25:27	1	0	1	0
       12	2024-05-29 09:25:29	1	0	1	0
       12	2024-05-29 09:25:31	1	0	1	0
       12	2024-05-29 09:25:33	1	0	1	0
        7	2024-05-29 09:29:35	1	0	1	0
        9	2024-05-29 09:29:43	1	0	16	0
        8	2024-05-29 09:31:14	1	0	1	0
       11	2024-05-29 09:47:23	1	0	1	0
       13	2024-05-29 17:09:32	1	0	1	0
       16	2024-05-29 18:05:42	1	1	1	0
        3	2024-05-29 18:05:47	1	1	1	0
        2	2024-05-29 18:05:51	1	1	1	0
       14	2024-05-29 18:05:54	1	1	1	0
        6	2024-05-29 18:12:15	1	1	16	0
        6	2024-05-29 18:12:17	1	1	16	0
        6	2024-05-29 18:12:24	1	1	1	0
       11	2024-05-29 18:13:17	1	1	1	0
        7	2024-05-29 18:13:27	1	1	1	0
       12	2024-05-29 18:13:32	1	1	1	0
       15	2024-05-29 18:14:13	1	1	1	0
        4	2024-05-29 18:14:19	1	1	1	0
        1	2024-05-29 19:01:04	1	1	1	0
        9	2024-05-29 19:06:36	1	1	16	0
        9	2024-05-29 19:06:38	1	1	16	0
       10	2024-05-29 19:06:40	1	1	1	0
